year;iso;mode;SSP1_noCOVID;SSP2_noCOVID;SSP5_noCOVID;SSP1;SSP2;SSP5
1965;CCK;entrp_pass_lo;0.001101;0.001101;0.001101;0.001101;0.001101;0.001101
1970;CCK;entrp_pass_lo;0.000991;0.000991;0.000991;0.000991;0.000991;0.000991
1975;CCK;entrp_pass_lo;0.001018;0.001018;0.001018;0.001018;0.001018;0.001018
1980;CCK;entrp_pass_lo;0.000935;0.000935;0.000935;0.000935;0.000935;0.000935
1985;CCK;entrp_pass_lo;0.000651;0.000651;0.000651;0.000651;0.000651;0.000651
1990;CCK;entrp_pass_lo;0.000635;0.000635;0.000635;0.000635;0.000635;0.000635
1995;CCK;entrp_pass_lo;0.000624;0.000624;0.000624;0.000624;0.000624;0.000624
2000;CCK;entrp_pass_lo;0.000621;0.000621;0.000621;0.000621;0.000621;0.000621
2005;CCK;entrp_pass_lo;0.00061;0.00061;0.00061;0.00061;0.00061;0.00061
2010;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2015;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2020;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2025;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2030;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2035;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2040;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2045;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2050;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2055;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2060;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2070;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2080;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2090;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2100;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2110;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2130;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
2150;CCK;entrp_pass_lo;0.0006;0.0006;0.0006;0.0006;0.0006;0.0006
1965;CHE;entrp_pass_lo;5.856472;5.856472;5.856472;5.856472;5.856472;5.856472
1970;CHE;entrp_pass_lo;6.180877;6.180877;6.180877;6.180877;6.180877;6.180877
1975;CHE;entrp_pass_lo;6.338632;6.338632;6.338632;6.338632;6.338632;6.338632
1980;CHE;entrp_pass_lo;6.319408;6.319408;6.319408;6.319408;6.319408;6.319408
1985;CHE;entrp_pass_lo;6.470365;6.470365;6.470365;6.470365;6.470365;6.470365
1990;CHE;entrp_pass_lo;6.715519;6.715519;6.715519;6.715519;6.715519;6.715519
1995;CHE;entrp_pass_lo;7.040687;7.040687;7.040687;7.040687;7.040687;7.040687
2000;CHE;entrp_pass_lo;7.18425;7.18425;7.18425;7.18425;7.18425;7.18425
2005;CHE;entrp_pass_lo;7.437115;7.437115;7.437115;7.437115;7.437115;7.437115
2010;CHE;entrp_pass_lo;7.824909;7.824909;7.824909;7.824909;7.824909;7.824909
2015;CHE;entrp_pass_lo;8.282396;8.282396;8.282396;8.282396;8.282396;8.282396
2020;CHE;entrp_pass_lo;8.450319467;8.429073731;8.544039368;8.450319467;8.429073731;8.544039368
2025;CHE;entrp_pass_lo;8.631433211;8.585674384;8.874035197;8.631433211;8.585674384;8.874035197
2030;CHE;entrp_pass_lo;8.811540506;8.738110462;9.237299234;8.811540506;8.738110462;9.237299234
2035;CHE;entrp_pass_lo;8.982665952;8.873433464;9.610235421;8.982665952;8.873433464;9.610235421
2040;CHE;entrp_pass_lo;9.14417673;8.988657875;9.996496636;9.14417673;8.988657875;9.996496636
2045;CHE;entrp_pass_lo;9.294870001;9.088022718;10.4027997;9.294870001;9.088022718;10.4027997
2050;CHE;entrp_pass_lo;9.429143896;9.171718923;10.82839167;9.429143896;9.171718923;10.82839167
2055;CHE;entrp_pass_lo;9.591879208;9.289256935;11.3036107;9.591879208;9.289256935;11.3036107
2060;CHE;entrp_pass_lo;9.726578882;9.383769011;11.7714519;9.726578882;9.383769011;11.7714519
2070;CHE;entrp_pass_lo;9.79736056;9.467108031;12.51184009;9.79736056;9.467108031;12.51184009
2080;CHE;entrp_pass_lo;9.657547161;9.450272895;13.03272442;9.657547161;9.450272895;13.03272442
2090;CHE;entrp_pass_lo;9.320404629;9.321598883;13.33721276;9.320404629;9.321598883;13.33721276
2100;CHE;entrp_pass_lo;8.855774932;9.041157278;13.46842305;8.855774932;9.041157278;13.46842305
2110;CHE;entrp_pass_lo;8.855774932;9.041157278;13.46842305;8.855774932;9.041157278;13.46842305
2130;CHE;entrp_pass_lo;8.855774932;9.041157278;13.46842305;8.855774932;9.041157278;13.46842305
2150;CHE;entrp_pass_lo;8.855774932;9.041157278;13.46842305;8.855774932;9.041157278;13.46842305
1965;CHL;entrp_pass_lo;8.617077;8.617077;8.617077;8.617077;8.617077;8.617077
1970;CHL;entrp_pass_lo;9.563865;9.563865;9.563865;9.563865;9.563865;9.563865
1975;CHL;entrp_pass_lo;10.435534;10.435534;10.435534;10.435534;10.435534;10.435534
1980;CHL;entrp_pass_lo;11.266226;11.266226;11.266226;11.266226;11.266226;11.266226
1985;CHL;entrp_pass_lo;12.181028;12.181028;12.181028;12.181028;12.181028;12.181028
1990;CHL;entrp_pass_lo;13.242132;13.242132;13.242132;13.242132;13.242132;13.242132
1995;CHL;entrp_pass_lo;14.296613;14.296613;14.296613;14.296613;14.296613;14.296613
2000;CHL;entrp_pass_lo;15.262754;15.262754;15.262754;15.262754;15.262754;15.262754
2005;CHL;entrp_pass_lo;16.147064;16.147064;16.147064;16.147064;16.147064;16.147064
2010;CHL;entrp_pass_lo;16.993354;16.993354;16.993354;16.993354;16.993354;16.993354
2015;CHL;entrp_pass_lo;17.762681;17.762681;17.762681;17.762681;17.762681;17.762681
2020;CHL;entrp_pass_lo;18.35114648;18.47482785;18.36454471;18.35114648;18.47482785;18.36454471
2025;CHL;entrp_pass_lo;18.81603167;19.10465413;18.84884256;18.81603167;19.10465413;18.84884256
2030;CHL;entrp_pass_lo;19.14037535;19.62424416;19.19434176;19.14037535;19.62424416;19.19434176
2035;CHL;entrp_pass_lo;19.35449735;20.02508288;19.43242572;19.35449735;20.02508288;19.43242572
2040;CHL;entrp_pass_lo;19.45144841;20.3068552;19.55585021;19.45144841;20.3068552;19.55585021
2045;CHL;entrp_pass_lo;19.42889375;20.47985073;19.56008843;19.42889375;20.47985073;19.56008843
2050;CHL;entrp_pass_lo;19.28684916;20.53431159;19.44389826;19.28684916;20.53431159;19.44389826
2055;CHL;entrp_pass_lo;19.03596923;20.48947358;19.21655108;19.03596923;20.48947358;19.21655108
2060;CHL;entrp_pass_lo;18.69618426;20.36891358;18.89922179;18.69618426;20.36891358;18.89922179
2070;CHL;entrp_pass_lo;17.77908019;19.9165818;18.01535137;17.77908019;19.9165818;18.01535137
2080;CHL;entrp_pass_lo;16.47332393;19.23187058;16.72833992;16.47332393;19.23187058;16.72833992
2090;CHL;entrp_pass_lo;14.81169569;18.35449296;15.07161606;14.81169569;18.35449296;15.07161606
2100;CHL;entrp_pass_lo;12.81759001;17.3710847;13.066745;12.81759001;17.3710847;13.066745
2110;CHL;entrp_pass_lo;12.81759001;17.3710847;13.066745;12.81759001;17.3710847;13.066745
2130;CHL;entrp_pass_lo;12.81759001;17.3710847;13.066745;12.81759001;17.3710847;13.066745
2150;CHL;entrp_pass_lo;12.81759001;17.3710847;13.066745;12.81759001;17.3710847;13.066745
1965;CHN;entrp_pass_lo;715.185;715.185;715.185;715.185;715.185;715.185
1970;CHN;entrp_pass_lo;818.315;818.315;818.315;818.315;818.315;818.315
1975;CHN;entrp_pass_lo;916.395;916.395;916.395;916.395;916.395;916.395
1980;CHN;entrp_pass_lo;981.235;981.235;981.235;981.235;981.235;981.235
1985;CHN;entrp_pass_lo;1051.04;1051.04;1051.04;1051.04;1051.04;1051.04
1990;CHN;entrp_pass_lo;1135.185;1135.185;1135.185;1135.185;1135.185;1135.185
1995;CHN;entrp_pass_lo;1204.855;1204.855;1204.855;1204.855;1204.855;1204.855
2000;CHN;entrp_pass_lo;1262.645;1262.645;1262.645;1262.645;1262.645;1262.645
2005;CHN;entrp_pass_lo;1303.72;1303.72;1303.72;1303.72;1303.72;1303.72
2010;CHN;entrp_pass_lo;1337.705;1337.705;1337.705;1337.705;1337.705;1337.705
2015;CHN;entrp_pass_lo;1371.22;1371.22;1371.22;1371.22;1371.22;1371.22
2020;CHN;entrp_pass_lo;1380.362471;1385.914756;1380.261784;1380.362471;1385.914756;1380.261784
2025;CHN;entrp_pass_lo;1378.482664;1390.7168;1378.28793;1378.482664;1390.7168;1378.28793
2030;CHN;entrp_pass_lo;1365.640309;1385.108399;1365.39607;1365.640309;1385.108399;1365.39607
2035;CHN;entrp_pass_lo;1343.565956;1368.617901;1343.314416;1343.565956;1368.617901;1343.314416
2040;CHN;entrp_pass_lo;1312.00416;1341.81553;1311.796764;1312.00416;1341.81553;1311.796764
2045;CHN;entrp_pass_lo;1271.914377;1306.234429;1271.795895;1271.914377;1306.234429;1271.795895
2050;CHN;entrp_pass_lo;1224.524461;1263.138095;1224.521993;1224.524461;1263.138095;1224.521993
2055;CHN;entrp_pass_lo;1173.03993;1215.402605;1173.182876;1173.03993;1215.402605;1173.182876
2060;CHN;entrp_pass_lo;1117.294684;1163.794408;1117.584554;1117.294684;1163.794408;1117.584554
2070;CHN;entrp_pass_lo;999.2653153;1057.146245;999.7368677;999.2653153;1057.146245;999.7368677
2080;CHN;entrp_pass_lo;880.4357971;951.8276987;880.9937184;880.4357971;951.8276987;880.9937184
2090;CHN;entrp_pass_lo;761.7938436;852.3185442;762.3849258;761.7938436;852.3185442;762.3849258
2100;CHN;entrp_pass_lo;643.98711;767.2748204;644.5578068;643.98711;767.2748204;644.5578068
2110;CHN;entrp_pass_lo;643.98711;767.2748204;644.5578068;643.98711;767.2748204;644.5578068
2130;CHN;entrp_pass_lo;643.98711;767.2748204;644.5578068;643.98711;767.2748204;644.5578068
2150;CHN;entrp_pass_lo;643.98711;767.2748204;644.5578068;643.98711;767.2748204;644.5578068
1965;CIV;entrp_pass_lo;4.321791;4.321791;4.321791;4.321791;4.321791;4.321791
1970;CIV;entrp_pass_lo;5.242395;5.242395;5.242395;5.242395;5.242395;5.242395
1975;CIV;entrp_pass_lo;6.608609;6.608609;6.608609;6.608609;6.608609;6.608609
1980;CIV;entrp_pass_lo;8.293675;8.293675;8.293675;8.293675;8.293675;8.293675
1985;CIV;entrp_pass_lo;10.222558;10.222558;10.222558;10.222558;10.222558;10.222558
1990;CIV;entrp_pass_lo;12.267754;12.267754;12.267754;12.267754;12.267754;12.267754
1995;CIV;entrp_pass_lo;14.54082;14.54082;14.54082;14.54082;14.54082;14.54082
2000;CIV;entrp_pass_lo;16.686561;16.686561;16.686561;16.686561;16.686561;16.686561
2005;CIV;entrp_pass_lo;18.336303;18.336303;18.336303;18.336303;18.336303;18.336303
2010;CIV;entrp_pass_lo;20.401331;20.401331;20.401331;20.401331;20.401331;20.401331
2015;CIV;entrp_pass_lo;23.108472;23.108472;23.108472;23.108472;23.108472;23.108472
2020;CIV;entrp_pass_lo;24.13523631;24.56269095;23.96246322;24.13523631;24.56269095;23.96246322
2025;CIV;entrp_pass_lo;25.04086396;25.88553982;24.59027905;25.04086396;25.88553982;24.59027905
2030;CIV;entrp_pass_lo;25.73361434;27.11981979;24.97664517;25.73361434;27.11981979;24.97664517
2035;CIV;entrp_pass_lo;26.30103933;28.2536039;25.21622095;26.30103933;28.2536039;25.21622095
2040;CIV;entrp_pass_lo;26.70041564;29.22717034;25.26427384;26.70041564;29.22717034;25.26427384
2045;CIV;entrp_pass_lo;26.90688655;30.00723265;25.10380421;26.90688655;30.00723265;25.10380421
2050;CIV;entrp_pass_lo;26.93619678;30.61932134;24.76043608;26.93619678;30.61932134;24.76043608
2055;CIV;entrp_pass_lo;27.08657114;31.28340992;24.55174975;27.08657114;31.28340992;24.55174975
2060;CIV;entrp_pass_lo;27.10378735;31.80086572;24.22094043;27.10378735;31.80086572;24.22094043
2070;CIV;entrp_pass_lo;26.88584609;32.5632448;23.46783873;26.88584609;32.5632448;23.46783873
2080;CIV;entrp_pass_lo;26.2611206;32.91160943;22.53682283;26.2611206;32.91160943;22.53682283
2090;CIV;entrp_pass_lo;25.24943721;32.90380805;21.44503126;25.24943721;32.90380805;21.44503126
2100;CIV;entrp_pass_lo;23.91233427;32.65481998;20.23697636;23.91233427;32.65481998;20.23697636
2110;CIV;entrp_pass_lo;23.91233427;32.65481998;20.23697636;23.91233427;32.65481998;20.23697636
2130;CIV;entrp_pass_lo;23.91233427;32.65481998;20.23697636;23.91233427;32.65481998;20.23697636
2150;CIV;entrp_pass_lo;23.91233427;32.65481998;20.23697636;23.91233427;32.65481998;20.23697636
1965;CMR;entrp_pass_lo;5.777834;5.777834;5.777834;5.777834;5.777834;5.777834
1970;CMR;entrp_pass_lo;6.527635;6.527635;6.527635;6.527635;6.527635;6.527635
1975;CMR;entrp_pass_lo;7.457362;7.457362;7.457362;7.457362;7.457362;7.457362
1980;CMR;entrp_pass_lo;8.618354;8.618354;8.618354;8.618354;8.618354;8.618354
1985;CMR;entrp_pass_lo;10.050023;10.050023;10.050023;10.050023;10.050023;10.050023
1990;CMR;entrp_pass_lo;11.715218;11.715218;11.715218;11.715218;11.715218;11.715218
1995;CMR;entrp_pass_lo;13.460994;13.460994;13.460994;13.460994;13.460994;13.460994
2000;CMR;entrp_pass_lo;15.274234;15.274234;15.274234;15.274234;15.274234;15.274234
2005;CMR;entrp_pass_lo;17.420795;17.420795;17.420795;17.420795;17.420795;17.420795
2010;CMR;entrp_pass_lo;19.970495;19.970495;19.970495;19.970495;19.970495;19.970495
2015;CMR;entrp_pass_lo;22.834522;22.834522;22.834522;22.834522;22.834522;22.834522
2020;CMR;entrp_pass_lo;24.35861736;24.66185521;24.34825917;24.35861736;24.66185521;24.34825917
2025;CMR;entrp_pass_lo;25.75630435;26.35524875;25.7290796;25.75630435;26.35524875;25.7290796
2030;CMR;entrp_pass_lo;26.98061339;27.98706779;26.93458912;26.98061339;27.98706779;26.93458912
2035;CMR;entrp_pass_lo;28.08904052;29.54106232;28.02245611;28.08904052;29.54106232;28.02245611
2040;CMR;entrp_pass_lo;29.02865641;30.95634503;28.93985826;29.02865641;30.95634503;28.93985826
2045;CMR;entrp_pass_lo;29.75384356;32.14627851;29.64200008;29.75384356;32.14627851;29.64200008
2050;CMR;entrp_pass_lo;30.27359016;33.15557312;30.13863678;30.27359016;33.15557312;30.13863678
2055;CMR;entrp_pass_lo;30.80799053;34.1644477;30.65090257;30.80799053;34.1644477;30.65090257
2060;CMR;entrp_pass_lo;31.16756647;34.97077823;30.98902889;31.16756647;34.97077823;30.98902889
2070;CMR;entrp_pass_lo;31.37999624;36.06947921;31.16978227;31.37999624;36.06947921;31.16978227
2080;CMR;entrp_pass_lo;30.89619428;36.58316445;30.67024538;30.89619428;36.58316445;30.67024538
2090;CMR;entrp_pass_lo;29.79656844;36.47028898;29.56962984;29.79656844;36.47028898;29.56962984
2100;CMR;entrp_pass_lo;28.19225352;35.9247278;27.97691167;28.19225352;35.9247278;27.97691167
2110;CMR;entrp_pass_lo;28.19225352;35.9247278;27.97691167;28.19225352;35.9247278;27.97691167
2130;CMR;entrp_pass_lo;28.19225352;35.9247278;27.97691167;28.19225352;35.9247278;27.97691167
2150;CMR;entrp_pass_lo;28.19225352;35.9247278;27.97691167;28.19225352;35.9247278;27.97691167
1965;COD;entrp_pass_lo;17.369883;17.369883;17.369883;17.369883;17.369883;17.369883
1970;COD;entrp_pass_lo;20.009935;20.009935;20.009935;20.009935;20.009935;20.009935
1975;COD;entrp_pass_lo;22.902319;22.902319;22.902319;22.902319;22.902319;22.902319
1980;COD;entrp_pass_lo;26.357462;26.357462;26.357462;26.357462;26.357462;26.357462
1985;COD;entrp_pass_lo;29.883446;29.883446;29.883446;29.883446;29.883446;29.883446
1990;COD;entrp_pass_lo;34.614581;34.614581;34.614581;34.614581;34.614581;34.614581
1995;COD;entrp_pass_lo;41.595744;41.595744;41.595744;41.595744;41.595744;41.595744
2000;COD;entrp_pass_lo;47.076387;47.076387;47.076387;47.076387;47.076387;47.076387
2005;COD;entrp_pass_lo;54.751476;54.751476;54.751476;54.751476;54.751476;54.751476
2010;COD;entrp_pass_lo;64.523263;64.523263;64.523263;64.523263;64.523263;64.523263
2015;COD;entrp_pass_lo;76.196619;76.196619;76.196619;76.196619;76.196619;76.196619
2020;COD;entrp_pass_lo;85.11209963;86.44289253;85.08907772;85.11209963;86.44289253;85.08907772
2025;COD;entrp_pass_lo;94.1128996;97.17318117;94.04662761;94.1128996;97.17318117;94.04662761
2030;COD;entrp_pass_lo;102.5231948;107.7979882;102.4026826;102.5231948;107.7979882;102.4026826
2035;COD;entrp_pass_lo;110.5316573;118.0136768;110.3474964;110.5316573;118.0136768;110.3474964
2040;COD;entrp_pass_lo;117.9134017;127.6511707;117.6534674;117.9134017;127.6511707;117.6534674
2045;COD;entrp_pass_lo;124.4644674;136.90102;124.1173044;124.4644674;136.90102;124.1173044
2050;COD;entrp_pass_lo;130.040553;145.7188867;129.5974329;130.040553;145.7188867;129.5974329
2055;COD;entrp_pass_lo;134.9822948;153.8639147;134.4383782;134.9822948;153.8639147;134.4383782
2060;COD;entrp_pass_lo;139.093924;160.9287595;138.4456795;139.093924;160.9287595;138.4456795
2070;COD;entrp_pass_lo;144.8700473;172.539662;144.048247;144.8700473;172.539662;144.048247
2080;COD;entrp_pass_lo;147.2876401;180.7108568;146.354611;147.2876401;180.7108568;146.354611
2090;COD;entrp_pass_lo;146.5945696;185.3867292;145.6181993;146.5945696;185.3867292;145.6181993
2100;COD;entrp_pass_lo;143.1156592;187.0145229;142.1589135;143.1156592;187.0145229;142.1589135
2110;COD;entrp_pass_lo;143.1156592;187.0145229;142.1589135;143.1156592;187.0145229;142.1589135
2130;COD;entrp_pass_lo;143.1156592;187.0145229;142.1589135;143.1156592;187.0145229;142.1589135
2150;COD;entrp_pass_lo;143.1156592;187.0145229;142.1589135;143.1156592;187.0145229;142.1589135
1965;COG;entrp_pass_lo;1.184316;1.184316;1.184316;1.184316;1.184316;1.184316
1970;COG;entrp_pass_lo;1.364812;1.364812;1.364812;1.364812;1.364812;1.364812
1975;COG;entrp_pass_lo;1.590039;1.590039;1.590039;1.590039;1.590039;1.590039
1980;COG;entrp_pass_lo;1.839935;1.839935;1.839935;1.839935;1.839935;1.839935
1985;COG;entrp_pass_lo;2.12777;2.12777;2.12777;2.12777;2.12777;2.12777
1990;COG;entrp_pass_lo;2.440457;2.440457;2.440457;2.440457;2.440457;2.440457
1995;COG;entrp_pass_lo;2.799255;2.799255;2.799255;2.799255;2.799255;2.799255
2000;COG;entrp_pass_lo;3.225727;3.225727;3.225727;3.225727;3.225727;3.225727
2005;COG;entrp_pass_lo;3.718243;3.718243;3.718243;3.718243;3.718243;3.718243
2010;COG;entrp_pass_lo;4.386693;4.386693;4.386693;4.386693;4.386693;4.386693
2015;COG;entrp_pass_lo;4.995648;4.995648;4.995648;4.995648;4.995648;4.995648
2020;COG;entrp_pass_lo;5.384923816;5.449998165;5.406935347;5.384923816;5.449998165;5.406935347
2025;COG;entrp_pass_lo;5.75665487;5.890420078;5.811771672;5.75665487;5.890420078;5.811771672
2030;COG;entrp_pass_lo;6.096655184;6.32839242;6.185580945;6.096655184;6.32839242;6.185580945
2035;COG;entrp_pass_lo;6.415276846;6.756887969;6.538138303;6.415276846;6.756887969;6.538138303
2040;COG;entrp_pass_lo;6.696243391;7.156487275;6.853592653;6.696243391;7.156487275;6.853592653
2045;COG;entrp_pass_lo;6.927805873;7.507710243;7.120145618;6.927805873;7.507710243;7.120145618
2050;COG;entrp_pass_lo;7.107571305;7.823332531;7.334082271;7.107571305;7.823332531;7.334082271
2055;COG;entrp_pass_lo;7.30881928;8.161471514;7.565742771;7.30881928;8.161471514;7.565742771
2060;COG;entrp_pass_lo;7.464944009;8.454378313;7.748736216;7.464944009;8.454378313;7.748736216
2070;COG;entrp_pass_lo;7.626584004;8.902427756;7.945755432;7.626584004;8.902427756;7.945755432
2080;COG;entrp_pass_lo;7.585024127;9.171537103;7.916195618;7.585024127;9.171537103;7.916195618
2090;COG;entrp_pass_lo;7.360097611;9.242170078;7.683156806;7.360097611;9.242170078;7.683156806
2100;COG;entrp_pass_lo;6.977400426;9.152864812;7.277764977;6.977400426;9.152864812;7.277764977
2110;COG;entrp_pass_lo;6.977400426;9.152864812;7.277764977;6.977400426;9.152864812;7.277764977
2130;COG;entrp_pass_lo;6.977400426;9.152864812;7.277764977;6.977400426;9.152864812;7.277764977
2150;COG;entrp_pass_lo;6.977400426;9.152864812;7.277764977;6.977400426;9.152864812;7.277764977
1965;COK;entrp_pass_lo;0.018968999;0.018968999;0.018968999;0.018968999;0.018968999;0.018968999
1970;COK;entrp_pass_lo;0.021406001;0.021406001;0.021406001;0.021406001;0.021406001;0.021406001
1975;COK;entrp_pass_lo;0.020354999;0.020354999;0.020354999;0.020354999;0.020354999;0.020354999
1980;COK;entrp_pass_lo;0.017623;0.017623;0.017623;0.017623;0.017623;0.017623
1985;COK;entrp_pass_lo;0.017721999;0.017721999;0.017721999;0.017721999;0.017721999;0.017721999
1990;COK;entrp_pass_lo;0.017612999;0.017612999;0.017612999;0.017612999;0.017612999;0.017612999
1995;COK;entrp_pass_lo;0.018305;0.018305;0.018305;0.018305;0.018305;0.018305
2000;COK;entrp_pass_lo;0.017826;0.017826;0.017826;0.017826;0.017826;0.017826
2005;COK;entrp_pass_lo;0.019399;0.019399;0.019399;0.019399;0.019399;0.019399
2010;COK;entrp_pass_lo;0.020284001;0.020284001;0.020284001;0.020284001;0.020284001;0.020284001
2015;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2020;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2025;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2030;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2035;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2040;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2045;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2050;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2055;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2060;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2070;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2080;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2090;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2100;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2110;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2130;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
2150;COK;entrp_pass_lo;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401;0.012170401
1965;COL;entrp_pass_lo;19.144223;19.144223;19.144223;19.144223;19.144223;19.144223
